question,options,right_answer
"中央军委军队规模结构和力量编成改革工作会议2016年2月2日至3日在京举行.习近平讲话强调,军队经费和力量编成改革是深化国防和军队改革的重要组成部分.","['正确', '错误']",['正确']
"十九大报告指出,解放和发展社会生产力,是社会主义的本质要求.我们要激发全社会创造力和发展活力,努力实现的发展.()","['更高质量', '更有效率', '更加公平', '更可持续']","['更高质量', '更有效率', '更加公平', '更可持续']"
"党的十八大强调,建设中国特色社会主义,总依据是社会主义初级阶段,总布局是五位一体,总任务是实现社会主义现代化和中华民族伟大复兴.()","['正确', '错误']",['正确']
"党章是我们立党、治党、管党的总章程,是全党最基本、最重要、最全面的行为规范.()","['正确', '错误']",['正确']
"中国特色社会主义特就特在其道路、理论体系、制度上,特就特在其方法途径、理论指南、根本保障的内在联系上,特就特在这三者统一于中国特色社会主义伟大实践上.()","['正确', '错误']",['错误']
"我们要坚持以经济建设为中心,在经济不断发展的基础上,协调推进体制建设、文明建设、团体建设、生态文明建设以及其他各方面建设.()","['正确', '错误']",['错误']
"2016年6月28日习近平在主持学习时强调,抓好了党内政治生活,全面从严治党就有了重要基础.全党同志都要行动起来,为开展严肃认真的党内政治生活、净化党内政治生态作出贡献","['正确', '错误']",['正确']
"中国秉持共商共建共享的全球治理观,倡导国际关系民主化,坚持国家不分()一律平等.","['大小', '亲疏', '强弱', '贫富']","['大小', '强弱', '贫富']"
"2016年习近平对深入推进新型城镇化建设指示强调,现代化是城镇化的必由之路.以人的城镇化为核心,更加注重提高户籍人口城镇化率,更加注重城乡基本公共服务均等化,更加注重环境宜居和历史文脉传承,更加注重提升人民群众获得感和幸福感.","['正确', '错误']",['错误']
"53.实践发展永无止境,解放思想永无止境,改革开放也永无止境,停顿和倒退没有出路.()","['正确', '错误']",['正确']
"158.坚持“两个务必”要从领导干部做起,领导干部要以身作则.()","['正确', '错误']",['正确']
"2016年习近平强调,星空浩瀚无比,探索永无止境,只有不断创新,中华民族才能更好走向未来.我们正在实施创新驱动发展战略,这是决定我国发展未来的重大战略.","['正确', '错误']",['错误']
"要以宪法为最高法律规范,继续完善以宪法为统帅的中国特色社会主义法律体系,把国家各项事业和各项工作纳入法制轨道,实行有法可依、有法必依、执法必严、违法必究,维护社会公平正义,实现国家和社会生活制度化、法制化.()","['正确', '错误']",['正确']
91.要把依法治警、从严治警作为全局性、基础性、长期性工作抓紧抓实.(),"['正确', '错误']",['正确']
"要长期坚持、不断发展我国社会主义民主政治,积极稳妥推进政治体制改革,推进社会主义民主政治制度化、规范化、程序化,保证人民依法通过各种途径和形式,巩固和发展生动活泼、安定团结的政治局面.","['管理国家事务', '管理经济文化事业', '管理社会事务', '管理政治事务', '管理生态文明事业', '管理文化事业']","['管理国家事务', '管理经济文化事业', '管理社会事务']"
"神舟十号载人飞行任务的圆满成功,是载人航天战线经历20年艰苦奋战取得的又一重大阶段性胜利.()","['正确', '错误']",['错误']
"十九大报告指出,我们将扩大两岸经济文化交流合作,实现互利互惠,逐步为台湾同胞在大陆、、、提供与大陆同胞同等的待遇,增进台湾同胞福祉.","['学习', '结婚', '创业', '就业', '生活']","['学习', '创业', '就业', '生活']"
"邓小平同志1995年在视察南方重要谈话中指出：“恐怕再有三十年的时间,我们才会在各方面形成一整套更加成熟、更加定型的制度.”()","['正确', '错误']",['错误']
"坚持有机统一,就要健全依法决策机制,构建决策科学、执行坚决、监督有力的权力运行机制.","['党的领导', '人民当家作主', '依法治国', '以德治国', '工人阶级领导', '各民族融合团结']","['党的领导', '人民当家作主', '依法治国']"
"十九大报告指出,要团结带领香港、澳门各界人士齐心协力谋发展、促和谐,,,,履行维护国家主权、安全、发展利益的宪制责任.","['保障和改善民生', '扩大社会保障覆盖面', '有序推进民主', '维护社会稳定']","['保障和改善民生', '有序推进民主', '维护社会稳定']"
274.实现国家独立始终是近代以来中国人民最伟大的梦想.(),"['正确', '错误']",['错误']
"十九大报告指出,坚持以上率下,巩固拓展落实中央八项规定精神成果,继续整治“四风”问题,坚决反对____.","['特权思想', '特权现象', '官僚主义', '贪污腐败']","['特权思想', '特权现象']"
"对历史人物的评价,应该放在其所处时代和社会的历史条件下去分析.()","['正确', '错误']",['正确']
"实现中华民族伟大复兴,必须推翻压在中国人民头上的帝国主义、封建主义、官僚资本主义三座大山,实现.","['民族独立', '人民解放', '国家统一', '社会稳定']","['民族独立', '人民解放', '国家统一', '社会稳定']"
"遵守党的政治纪律,最核心的,就是坚持党的领导,坚持党的基本理论、基本路线、基本纲领、基本经验、基本要求,同党中央保持高度一致,自觉维护中央权威.()","['正确', '错误']",['正确']
"278.检验我们一切工作的成效,最终都要看是否促进了生产力的发展.()","['正确', '错误']",['错误']
"十九大报告指出,要发展壮大爱国爱港爱澳力量,增强香港、澳门同胞的().","['国家意识', '爱国精神', '民族意识', '爱乡精神']","['国家意识', '爱国精神']"
"十九大报告指出,实施乡村振兴战略,培养造就一支的“三农”工作队伍.()","['懂农业', '爱农村', '爱农业', '爱农民']","['懂农业', '爱农村', '爱农民']"
"只有高举中国特色社会主义伟大旗帜,才能在中国共产党成立１００年时全面建成小康社会,在新中国成立１００年时建成富强民主文明和谐的社会主义现代化国家.()","['正确', '错误']",['正确']
"坚持人民当家作主,必须坚持中国特色社会主义政治发展道路,坚持和完善.","['人民代表大会制度', '中国共产党领导的多党合作和政治协商制度', '民族区域自治制度', '基层群众自治制度']","['人民代表大会制度', '中国共产党领导的多党合作和政治协商制度', '民族区域自治制度', '基层群众自治制度']"
"提高就业质量和人民收入水平,鼓励勤劳守法致富,就要.","['扩大中等收入群体', '增加低收入者收入', '调节过高收入', '取缔非法收入']","['扩大中等收入群体', '增加低收入者收入', '调节过高收入']"
"在加大生态系统保护力度方面,应确定完成()三条控制线划定工作.","['生态保护红线', '永久基本农田', '城镇开发边界', '农用地保护范围']","['生态保护红线', '永久基本农田', '城镇开发边界']"
"2016年习近平强调,两岸是割舍不断的命运共同体.坚持体现一个中国原则的“九二共识”政治基础.","['正确', '错误']",['错误']
"只有社会主义才能救中国,只有改革开放才能、、.必须坚持和完善中国特色社会主义制度,不断推进国家治理体系和治理能力现代化.","['发展中国', '发展现代化', '发展社会主义', '发展马克思主义']","['发展中国', '发展社会主义', '发展马克思主义']"
"2016年习近平主持召开党的新闻舆论工作座谈会,并前往人民日报社、新华社、中央电视台实地调研,他强调,新闻舆论工作者要转作风改文风,俯下身、沉下心,察实情、说实话、动真情,努力推出有信仰、有温度、有特色的作品.","['正确', '错误']",['错误']
"健全人民当家作主制度体系,发展社会主义民主政治,要.","['坚持党的领导、人民当家作主、依法治国有机统一', '加强人民当家作主制度保障', '发挥社会主义协商民主重要作用', '深化依法治国实践', '深化机构和行政体制改革', '巩固和发展爱国统一战线']","['坚持党的领导、人民当家作主、依法治国有机统一', '加强人民当家作主制度保障', '发挥社会主义协商民主重要作用', '深化依法治国实践', '深化机构和行政体制改革', '巩固和发展爱国统一战线']"
254.党的十八届六中全会对我国全面深化改革作出了总体部署.(),"['正确', '错误']",['错误']
"加强社会保障体系,坚持房子是用来住的、不是用来炒的定位,加快建立的住房制度,让全体人民住有所居.","['多主体供给', '多渠道保障', '租购并举', '多部门监管']","['多主体供给', '多渠道保障', '租购并举']"
"习近平总书记在《在首都各界纪念现行宪法公布施行30周年大会上的讲话》指出：我们要以宪法为最高法律规范,继续完善以宪法为统帅的中国特色社会主义法律体系,把国家各项事业和各项工作纳入法制轨道,实行(),维护社会公平正义,实现国家和社会生活制度化、法制化.","['有法可依', '有法必依', '执法必严', '违法必究']","['有法可依', '有法必依', '执法必严', '违法必究']"
"2016年1月23日,习近平主席在德黑兰同伊朗总统鲁哈尼举行会谈,一致同意建立中伊战略协作伙伴关系,推动双边关系迈上新台阶,更好造福两国人民.","['正确', '错误']",['错误']
"十九大报告指出,坚持正确选人用人导向,匡正选人用人风气,突出政治标准,提拔重用牢固树立“________”的干部.","['四个意识', '四个全面', '四个自信', '四个合格']","['四个意识', '四个自信']"
"坚持人民当家作主,必须坚持的制度有______________.","['人民代表大会制度', '基层群众自治制度', '市场经济制度', '民族区域自治制度', '中国共产党领导的多党合作和政治协商制度']","['人民代表大会制度', '基层群众自治制度', '民族区域自治制度', '中国共产党领导的多党合作和政治协商制度']"
"中国特色社会主义政治发展道路,是近代以来中国人民长期奋斗历史逻辑、理论逻辑、实践逻辑的必然结果,是的必然要求.","['坚持党的本质属性', '践行党根本宗旨', '坚持党的政治制度', '坚持党的价值追求', '坚持党的领导体制', '践行党的根本意志']","['坚持党的本质属性', '践行党根本宗旨']"
"十九大报告指出,军队是要准备打仗的,一切工作都必须坚持战斗力标准,要向()聚焦.","['能打仗', '能吃苦', '打到底', '打胜仗']","['能打仗', '打胜仗']"
"为实现中华民族伟大复兴的中国梦而奋斗,是中国青年运动的时代主题.()","['正确', '错误']",['正确']
"发挥社会主义协商民主重要作用,要推动协商民主发展,统筹推进政党协商、人大协商、政府协商、政协协商、人民团体协商、基层协商以及社会组织协商.","['广泛', '全面', '多层', '制度化', '规范化', '程序化']","['广泛', '多层', '制度化']"
城市是我国传统文明的发源地.(),"['正确', '错误']",['错误']
"293.怎样治理社会主义社会这样全新的社会,在以往的世界社会主义中没有解决得很好.()","['正确', '错误']",['正确']
"296.市场经济条件下,政府的职责和作用主要是保持宏观经济稳定,加强和优化公共服务,保障公平竞争,加强市场监管,维护市场秩序,推动可持续发展,促进共同富裕,弥补市场失灵.()","['正确', '错误']",['正确']
"283.虽然我国社会主义市场经济体制已经初步建立,但政府和市场关系还没有理顺,市场在资源配置中的作用有效发挥受到诸多制约.()","['正确', '错误']",['正确']
"260.推进城镇化,应该禁止社会资本参与城市公用设施投资运营.()","['正确', '错误']",['错误']
"263.城镇化与信息化一道,是现代化的两大引擎.()","['正确', '错误']",['错误']
以下符合加大生态系统保护力度的措施有().,"['实施重要生态系统保护和修复重大工程,优化生态安全屏障体系,构建生态廊道和生物多样性保护网络,提升生态系统质量和稳定性', '完成生态保护红线、永久基本农田、城镇开发边界三条控制线划定工作', '开展国土绿化行动,推进荒漠化、石漠化、水土流失综合治理,强化湿地保护和恢复,加强地质灾害防治', '完善天然林保护制度,扩大退耕还林还草.严格保护耕地,扩大轮作休耕试点,健全耕地草原森林河流湖泊休养生息制度,建立市场化、多元化生态补偿机制']","['实施重要生态系统保护和修复重大工程,优化生态安全屏障体系,构建生态廊道和生物多样性保护网络,提升生态系统质量和稳定性', '完成生态保护红线、永久基本农田、城镇开发边界三条控制线划定工作', '开展国土绿化行动,推进荒漠化、石漠化、水土流失综合治理,强化湿地保护和恢复,加强地质灾害防治', '完善天然林保护制度,扩大退耕还林还草.严格保护耕地,扩大轮作休耕试点,健全耕地草原森林河流湖泊休养生息制度,建立市场化、多元化生态补偿机制']"
"2016年习近平在全国科技创新大会、两院院士大会、中国科协第九次全国代表大会上的讲话中指出,我国现代化建设的目标是,到我们党成立200年时建成惠及十几亿人口的更高水平的小康社会,到新中国成立100年时基本实现现代化,建成富强民主文明和谐的社会主义现代化国家.","['正确', '错误']",['错误']
"提出建立社会主义市场经济体制的改革目标,这是我们党在建设中国特色社会主义进程中的一个重大理论和实践创新,解决了世界上其他社会主义国家长期没有解决的一个重大问题.()","['正确', '错误']",['正确']
"十九大报告指出,全党要坚定执行党的政治路线,严格遵守政治纪律和政治规矩,在________上同党中央保持高度一致.","['政治立场', '政治方向', '政治原则', '政治道路']","['政治立场', '政治方向', '政治原则', '政治道路']"
"中国开放的大门不会关闭,只会越开越大.要创新对外投资方式,促进国际产能合作,形成面向全球的贸易、投融资、网络,加快培育国际经济合作和竞争新优势.()","['销售', '生产', '服务', '开放']","['生产', '服务']"
"当前国内经济增长动力仍需增强,影响农业稳定生产因素仍然较多,环境污染和食品药品安全等问题突出.()","['正确', '错误']",['正确']
247.思想道德建设的目标就是要形成“向上的力量”和“向善的力量”.(),"['正确', '错误']",['正确']
"290.如果不能给老百姓带来实实在在的利益,如果不能创造更加公平的社会环境,甚至导致更多不公平,改革就失去意义,也不可能持续.()","['正确', '错误']",['正确']
"十九大报告指出,必须继续坚持()方针,推动两岸关系和平发展,推进祖国和平统一进程.","['和平统一', '武力统一', '文化统一', '一国两制']","['和平统一', '一国两制']"
"62.要更加注重各项改革的相互促进、良性互动,整体推进,重点突破,形成推进改革开放的强大合力.()","['正确', '错误']",['正确']
十九大报告指出：要推动建设、、的新型国际关系.,"['相互尊重', '彼此互利', '公平正义', '合作共赢']","['相互尊重', '公平正义', '合作共赢']"
"坚持“九二共识”、反对“台独”是国共两党一致的立场,是两岸关系和平发展的基础.()","['正确', '错误']",['正确']
"构建现代农业,要完善农业支持保护制度,发展多种形式适度规模经营,培育新型农业经营主体,健全农业社会化服务体系.()","['产业体系', '生产体系', '经营体系', '政策体系']","['产业体系', '生产体系', '经营体系']"
"十九大报告指出：世界正处于大发展大变革大调整时期,()与()仍然是时代主题.","['和平', '战争', '进步', '发展']","['和平', '发展']"
"55.要充分利用国际金融危机形成的倒逼机制,把化解产能过剩矛盾作为工作重点,总的原则是尊重规律、分业施策、多管齐下、标本兼治.()","['正确', '错误']",['正确']
282.实事求是是解放和发展社会生产力、解放和增强社会活力的总开关.(),"['正确', '错误']",['错误']
"十九大报告指出,全党同志特别是高级干部要加强党性锻炼,不断提高政治觉悟和政治能力,把________作为根本政治担当.","['对党忠诚', '为党分忧', '为党尽职', '为民造福']","['对党忠诚', '为党分忧', '为党尽职', '为民造福']"
"党深刻认识到,实现中华民族伟大复兴,必须推翻压在中国人民头上的、、三座大山,实现民族独立、人民解放、国家统一、社会稳定.","['帝国主义', '封建主义', '官僚资本主义', '资本主义']","['帝国主义', '封建主义', '官僚资本主义']"
"全国主体功能区规划,就是要根据不同区域的资源环境承载能力、现有开发密度和发展潜力,统筹谋划未来人口分布、经济布局、国土利用和城镇化格局,将国土空间划分为以下几类()","['优化开发', '重点开发', '限制开发', '禁止开发']","['优化开发', '重点开发', '限制开发', '禁止开发']"
54.实现尊重经济规律、有质量、有效益、可持续发展的关键是深化产业结构战略性调整.(),"['正确', '错误']",['正确']
"八项规定既不是最高标准,更不是最终目的,是我们改进作风的第一步,是我们作为共产党人应该做到的基本要求.()","['正确', '错误']",['正确']
"268.在我国,解决好老百姓的住房问题始终是治国理政的头等大事.()","['正确', '错误']",['错误']
253.坚持用马克思主义哲学教育和武装全党是在思想上建党的一项重要内容.(),"['正确', '错误']",['正确']
"反腐倡廉必须常抓不懈,拒腐防变必须警钟长鸣,关键就在“反”、“倡”二字,一个是要经常抓,一个是要长期抓.()","['正确', '错误']",['错误']
"十九大报告指出,坚决防止和反对________,坚决防止和反对宗派主义、圈子文化、码头文化,坚决反对搞两面派、做两面人.","['个人主义', '分散主义', '自由主义', '本位主义', '好人主义']","['个人主义', '分散主义', '自由主义', '本位主义', '好人主义']"
"当前和今后一个时期,加强部队思想政治建设的一项重要任务就是,加大强军目标学习宣传贯彻力度,把实现强军目标贯穿到部队建设全过程和各领域.()","['正确', '错误']",['正确']
"2016年6月20日,李克强考察金融机构指出,走活金融服务实体经济这盘棋,加大对“三农”的金融支持,推动解决企业尤其是小微企业、民营经济融资难、融资贵问题","['正确', '错误']",['正确']
"党要更加自觉地坚定党性原则,不断增强党的,确保我们党永葆旺盛生命力和强大战斗力.","['政治领导力', '思想引领力', '群众组织力', '社会号召力']","['政治领导力', '思想引领力', '群众组织力', '社会号召力']"
"优先发展教育事业,要加快建设,实现高等教育内涵式发展.","['一流大学', '一流学科', '重点学科', '重点大学']","['一流大学', '一流学科']"
"59.要深入研究全面深化体制改革的顶层设计和总体规划,明确提出改革总体方案、路线图、时间表.()","['正确', '错误']",['正确']
"协调推进“四个全面”战略布局,提高党、、、的能力和定力,确保党始终总揽全局、协调各方.","['把方向', '谋大局', '定政策', '促改革']","['把方向', '谋大局', '定政策', '促改革']"
"发展中国特色社会主义文化,就是以马克思主义为指导,坚守中华文化立场,立足当代中国现实,结合当今时代条件,发展、、的,民族的科学的大众的社会主义文化","['面向现代化', '面向世界', '面向未来', '面向新时代']","['面向现代化', '面向世界', '面向未来']"
"我们党在领导中国革命、建设、改革的长期实践中,不断推进马克思主义中国化,实现了三次历史性飞跃.()","['正确', '错误']",['错误']
"十九大报告指出,全面推进党的________,把制度建设贯穿其中,深入推进反腐败斗争,不断提高党的建设质量.","['政治建设', '思想建设', '组织建设', '作风建设', '纪律建设']","['政治建设', '思想建设', '组织建设', '作风建设', '纪律建设']"
291.经济发展起来了也就自然而然的解决社会公平正义问题.(),"['正确', '错误']",['错误']
"160.推动我国科技事业加快发展,要大力弘扬“两弹一星”精神和“载人航天”精神,自力更生,勇攀高峰.()","['正确', '错误']",['正确']
"十九大报告指出,加快建设制造强国,要加快发展先进制造业,推动互联网、大数据、人工智能和实体经济深度融合,在中高端消费、人力资本服务等领域培育新增长点、形成新动能.()","['创新引领', '绿色低碳', '共享经济', '现代供应链']","['创新引领', '绿色低碳', '共享经济', '现代供应链']"
习近平总书记提出“三严三实”好作风中的“三严”是指______________.,"['严以治国', '严以齐家', '严以修身', '严以用权', '严以律己']","['严以修身', '严以用权', '严以律己']"
"中国共产党应运而生后,中国人民的斗争就有了主心骨,中国人民就从精神上由被动转为主动.","['谋求民族独立', '人民解放', '国家富强', '人民幸福']","['谋求民族独立', '人民解放', '国家富强', '人民幸福']"
"李克强2016年6月29日主持召开国务院常务会议,部署促进闽粤革命老区振兴发展,推动老区加快致富全面奔小康","['正确', '错误']",['正确']
"实施乡村振兴战略,要加强农村基层基础工作,健全相结合的乡村治理体系.()","['自治', '法制', '德治', '法治']","['自治', '德治', '法治']"
"十九大报告指出,我们有()、足够的能力挫败任何形式的“台独”分裂图谋.","['坚定的意志', '充分的信心', '有效的手段', '合理的方法']","['坚定的意志', '充分的信心']"
"确保我国粮食安全,要坚持以我为主,立足国内、确保产能、适度进口、科技支撑的国家粮食安全战略.()","['正确', '错误']",['正确']
"加强社会保障体系建设,就要完善等制度,健全农村留守儿童和妇女、老年人关爱服务体系.","['社会救助', '社会福利', '慈善事业', '优抚安置']","['社会救助', '社会福利', '慈善事业', '优抚安置']"
"280.提高国家文化软实力,要努力展示中华文化独特魅力.()","['正确', '错误']",['正确']
"281.当代中国价值观念,就是中国特色社会主义价值观念.()","['正确', '错误']",['正确']
"新时代中国特色社会主义思想,是对的继承和发展,是马克思主义中国化最新成果.","['马克思列宁主义', '毛泽东思想', '邓小平理论', '“三个代表”重要思想', '科学发展观']","['马克思列宁主义', '毛泽东思想', '邓小平理论', '“三个代表”重要思想', '科学发展观']"
"发展中国特色社会主义法治理论,坚持共同推进,坚持法治国家、法治政府、法治社会一体建设,坚持依法治国和以德治国相结合.","['依法治国', '依法执政', '依法行政', '依法办事']","['依法治国', '依法执政', '依法行政']"
"139.开展党的群众路线教育实践活动,是实现党的十八大确定的奋斗目标的必然要求.()","['正确', '错误']",['正确']
"要深刻理解把生态文明建设纳入中国特色社会主义事业总体布局的重大意义,深入领会生态文明建设的指导原则和主要着力点,自觉把生态文明建设融入经济建设、政治建设、文化建设、社会建设各方面和全过程.()","['正确', '错误']",['正确']
"发展航天事业,建设航天强国,是我们不懈追求的航天梦,是强国梦的重要组成部分.()","['正确', '错误']",['正确']
"推进绿色发展,倡导绿色低碳的生活方式.以下符合绿色低碳生活的有：()","['共享单车出行', '无纸化办公', '夏天空调开至28度', '购物使用环保袋']","['共享单车出行', '无纸化办公', '夏天空调开至28度', '购物使用环保袋']"
"298.加快民族地区发展,核心是提高民族地区的教育水平.()","['正确', '错误']",['错误']
"发展创新,是世界经济可持续增长的要求.各国要提高经济增长质量和效益,通过积极的结构改革增强经济竞争力.()","['正确', '错误']",['正确']
"习近平2016年在重庆调研时强调全党同志要把思想和行动统一到新的发展理念上来,崇尚创新、注重协调、倡导绿色、厚植开放、推进共享,努力提高统筹贯彻新的发展理念能力和水平,确保如期全面建成小康社会、开启社会主义现代化建设新征程.","['正确', '错误']",['错误']
"我们党的最大政治优势是密切联系群众,党执政后的最大危险是脱离群众.()","['正确', '错误']",['正确']
"实行最严格的生态环境保护制度,形成绿色发展方式和生活方式,坚定走、、的文明发展道路.","['生产发展', '生活富裕', '生命美好', '生态良好']","['生产发展', '生活富裕', '生态良好']"
"新华社北京1月29日电中共中央政治局2016年1月29日召开会议,审议《中央政治局常委会听取和研究全国人大常委会、国务院、全国政协、最高人民法院、最高人民检察院党组工作汇报和中央书记处工作报告的综合情况报告》.中共中央总书记习近平主持会议.会议对全国人大常委会、国务院、全国政协、最高人民法院、最高人民检察院党组和中央书记处2015年的工作给予充分肯定,同意其对2016年的工作安排.","['正确', '错误']",['错误']
"改革开放是坚持和发展中国特色社会主义的必由之路,所以必须始终把改革创新精神贯彻到治国理政各个环节,不断推进我国社会主义制度自我完善和发展.()","['正确', '错误']",['正确']
"297.搞好军队党的建设,是军队建设发展的核心问题.()","['正确', '错误']",['正确']
"2013年10月29日,中共中央政治局就加快推进住房保障体系和供应体系建设进行第十次集体学习.习近平强调,从我国国情看,总的方向是构建以政府为主提供基本保障、以市场为主满足多层次需求的住房供应体系.()","['正确', '错误']",['正确']
"中国特色社会主义政治发展道路,是近代以来中国人民长期奋斗的必然结果.","['抽象逻辑', '历史逻辑', '理论逻辑', '实践逻辑', '形象逻辑', '形式逻辑']","['历史逻辑', '理论逻辑', '实践逻辑']"
"实施创新驱动发展战略,要让高校真正成为技术创新的主体.()","['正确', '错误']",['错误']
"273.毛泽东同志是马克思主义中国化的伟大开拓者,是近代以来中国伟大的爱国者和民族英雄,是领导中国人民彻底改变自己命运和国家面貌的一代伟人.()","['正确', '错误']",['正确']
"习近平总书记在《在首都各界纪念现行宪法公布施行30周年大会上的讲话》指出：我们要把宪法教育作为党员干部教育的重要内容,使各级领导干部和国家机关工作人员掌握宪法的基本知识,树立()的自觉意识.","['爱护宪法', '忠于宪法', '遵守宪法', '维护宪法']","['忠于宪法', '遵守宪法', '维护宪法']"
"密切党群、干群关系,保持同人民群众的血肉联系,始终是我们党立于不败之地的根基.()","['正确', '错误']",['正确']
十九大报告指出：生态文明建设功在当代、利在千秋.我们要().,"['推进美丽中国建设', '牢固树立社会主义生态文明观', '推动形成人与自然和谐发展现代化建设新格局', '为保护生态环境作出我们这代人的努力']","['牢固树立社会主义生态文明观', '推动形成人与自然和谐发展现代化建设新格局', '为保护生态环境作出我们这代人的努力']"
"全党要更加自觉地增强、、、,既不走封闭僵化的老路,也不走改旗易帜的邪路,保持政治定力,坚持实干兴邦,始终坚持和发展中国特色社会主义.","['道路自信', '理论自信', '制度自信', '文化自信']","['道路自信', '理论自信', '制度自信', '文化自信']"
经济体制改革的核心问题仍然是处理好政府和市场关系.(),"['正确', '错误']",['正确']
"2016年习近平强调,文运同国运相牵,文脉同国脉相连.广大文艺工作者要坚持以人民为中心的创作导向,坚持为人民服务、为社会主义服务,坚持百花齐放、百家争鸣,坚持创造性转化、创新性发展.","['正确', '错误']",['正确']
"胡锦涛同志曾深刻指出：“为了保障人民民主,必须加强法制.必须使民主制度化、法律化,使这种制度和法律不因领导人的改变而改变,不因领导人的看法和注意力的改变而改变.”()","['正确', '错误']",['错误']
"72.在指导思想和路线方针政策以及关系全局的重大原则问题上,全党必须在思想上政治上行动上同国务院保持高度一致.()","['正确', '错误']",['错误']
"十九大报告指出,要严格执行新形势下党内政治生活若干准则,增强党内政治生活的________,自觉抵制商品交换原则对党内生活的侵蚀,营造风清气正的良好政治生态.","['政治性', '时代性', '原则性', '战斗性']","['政治性', '时代性', '原则性', '战斗性']"
"十九大报告指出,必须增强、、、自觉维护党中央权威和集中统一领导.","['政治意识', '大局意识', '核心意识', '看齐意识']","['政治意识', '大局意识', '核心意识', '看齐意识']"
"十九大报告指出,完善干部考核评价机制,建立激励机制和容错纠错机制,旗帜鲜明为那些的干部撑腰鼓劲.","['不怕艰苦', '敢于担当', '踏实做事', '不谋私利']","['敢于担当', '踏实做事', '不谋私利']"
党的十八大要求全党坚定对中国特色社会主义的路线自信、理论自信、体制自信.(),"['正确', '错误']",['错误']
"人民政协工作要聚焦党和国家中心任务,围绕团结和民主两大主题,把协商民主贯穿全过程,完善协商议政内容和形式,着力增进共识、促进团结.","['政治协商', '民主监督', '参政议政', '共同协商', '社会服务', '治理国家']","['政治协商', '民主监督', '参政议政']"
"194.中国愿在相互尊重、互利共赢的基础上,同包括阿拉伯国家在内的世界各国开展各领域友好合作.()","['正确', '错误']",['正确']
"公平正义是中国特色社会主义的本质要求,所以必须在全体人民共同奋斗、经济社会发展的基础上,加紧建设对保障社会公平正义具有重大作用的制度,逐步建立社会公平保障体系.()","['正确', '错误']",['错误']
"十九大报告指出,统筹做好培养选拔________工作.","['女干部', '少数民族干部', '党外干部', '高学历干部']","['女干部', '少数民族干部', '党外干部']"
"发展社会主义民主政治就是要,用制度体系保证人民当家作主.","['体现人民意志', '体现党的意志', '保障人民权益', '激发人民创造活力', '促进社会发展', '激发人民活力']","['体现人民意志', '保障人民权益', '激发人民创造活力']"
"十九大报告指出,要支持香港、澳门融入国家发展大局,以()等为重点,全面推进内地同香港、澳门互利合作.","['粤港澳大湾区建设', '粤港澳合作', '泛珠三角区域合作', '粤港澳大桥建设']","['粤港澳大湾区建设', '粤港澳合作', '泛珠三角区域合作']"
"共同富裕是中国特色社会主义的根本原则,所以必须使发展成果更多更公平惠及全体人民,朝着共同富裕方向稳步前进.()","['正确', '错误']",['正确']
"坚持有机统一,各级领导干部要增强民主意识,发扬民主作风,接受人民监督,当好人民公仆.","['党的领导', '工人阶级的领导', '人民当家作主', '依法治国', '以德治国', '生态文明']","['党的领导', '人民当家作主', '依法治国']"
"习近平2016年1月5日到第13军视察.他强调,全军要认真贯彻党中央和中央军委决策部署,以党在新形势下的强军目标为引领,贯彻新形势下军事战略方针,深入推进政治建军、改革强军、依法治军,坚定信心,狠抓落实,开创强军兴军新局面.(正确)","['正确', '错误']",['错误']
"十九大报告指出,要完善各类国有资产管理体制,改革国有资本授权经营体制,加快国有经济,促进国有资产保值增值,推动国有资本做强做优做大,有效防止国有资产流失.","['布局优化', '结构调整', '战略性重组', '健全制度']","['布局优化', '结构调整', '战略性重组']"
十九大报告指出：深化同周边国家关系按照亲诚惠容理念和()周边外交方针.,"['以邻为壑', '与邻为善', '以邻为伴', '与邻为盟']","['与邻为善', '以邻为伴']"
"党的十八大通过的党章修正案,把和谐社会观同马克思列宁主义、毛泽东思想、邓小平理论、“三个代表”重要思想一道,确立为党的行动指南.()","['正确', '错误']",['错误']
"十九大报告军队和国防现代化要同国家现代化进程相一致,全面推进()现代化.","['军事理论', '军队组织形态', '军事人员', '武器装备', '技术思想']","['军事理论', '军队组织形态', '军事人员', '武器装备']"
习近平总书记提出“三严三实”好作风中的“三实”是指.,"['谋事要实', '做人要实', '创业要实', '用权要实', '为政要实']","['谋事要实', '做人要实', '创业要实']"
159.当今世界综合国力竞争的核心和焦点是资源.(),"['正确', '错误']",['错误']
"健全人民当家作主制度体系,发展社会主义民主政治,要坚持有机统一.","['全面从严治党', '绿色发展', '党的领导', '人民当家作主', '依法治国', '以德治国']","['党的领导', '人民当家作主', '依法治国']"
"36.1988年、1993年、2003年、2004年,全国人大分别对我国宪法个别条款和部分内容作出必要的、也是十分重要的修正,使我国宪法在保持稳定性和权威性的基础上紧跟时代前进步伐,不断与时俱进.()","['正确', '错误']",['错误']
"2016年1月5日,习近平在重庆主持召开推动黄河经济带发展座谈会,他强调,推动()发展必须从中华民族长远利益考虑,走生态优先、绿色发展之路,使绿水青山产生巨大生态效益、经济效益、社会效益,使母亲河永葆生机活力.(错误)","['正确', '错误']",['错误']
"加强社会治理制度建设,要完善的社会治理体制.","['党委领导', '政府负责', '社会协同', '公众参与', '法治保障']","['党委领导', '政府负责', '社会协同', '公众参与', '法治保障']"
